,map_link,vod_link,team_names,comp_mappings
0,https://www.vlr.gg/184501/talon-esports-vs-detonation-focusme-champions-tour-2023-pacific-league-w8/?game=119642&tab=overview,https://www.youtube.com/live/Wl5Gs7Uyjw4?feature=share&t=4057,"['Talon Esports', 'DetonatioN FocusMe']","[('foxz', 'Skye'), ('Patt', 'Harbor'), ('Crws', 'Viper'), ('garnetS', 'Raze'), ('JitBoyS', 'Cypher'), ('Seoldam', 'Raze'), ('Anthem', 'Viper'), ('Reita', 'Sage'), ('xnfri', 'Skye'), ('takej', 'Harbor')]"
0,https://www.vlr.gg/184502/rex-regum-qeon-vs-paper-rex-champions-tour-2023-pacific-league-w8/?game=119644&tab=overview,https://www.youtube.com/live/Wl5Gs7Uyjw4?feature=share&t=17321,"['Rex Regum Qeon', 'Paper Rex']","[('Lmemore', 'Viper'), ('fl1pzjder', 'Sova'), ('Emman', 'Skye'), ('xffero', 'Brimstone'), ('EJAY', 'Raze'), ('something', 'Reyna'), ('f0rsakeN', 'Harbor'), ('d4v41', 'Skye'), ('mindfreak', 'Astra'), ('Jinggg', 'Raze')]"
0,https://www.vlr.gg/184502/rex-regum-qeon-vs-paper-rex-champions-tour-2023-pacific-league-w8/?game=119645&tab=overview,https://www.youtube.com/live/Wl5Gs7Uyjw4?feature=share&t=13249,"['Rex Regum Qeon', 'Paper Rex']","[('xffero', 'Astra'), ('2ge', 'Harbor'), ('fl1pzjder', 'Skye'), ('EJAY', 'Jett'), ('Lmemore', 'Killjoy'), ('d4v41', 'Skye'), ('mindfreak', 'Astra'), ('Jinggg', 'Phoenix'), ('f0rsakeN', 'Killjoy'), ('something', 'Jett')]"
0,https://www.vlr.gg/184513/zeta-division-vs-team-secret-champions-tour-2023-pacific-league-playoffs-ur1/?game=119677&tab=overview,https://www.youtube.com/live/WYbo5JKhTG8?feature=share&t=8615,"['ZETA DIVISION', 'Team Secret']","[('Laz', 'Sova'), ('crow', 'Breach'), ('Dep', 'Jett'), ('SugarZ3ro', 'Omen'), ('TENNN', 'Killjoy'), ('BORKUM', 'Omen'), ('JessieVash', 'Sova'), ('DubsteP', 'Killjoy'), ('Jremy', 'Raze'), ('invy', 'Breach')]"
0,https://www.vlr.gg/184513/zeta-division-vs-team-secret-champions-tour-2023-pacific-league-playoffs-ur1/?game=119678&tab=overview,https://www.youtube.com/live/WYbo5JKhTG8?feature=share&t=4016,"['ZETA DIVISION', 'Team Secret']","[('Laz', 'Sova'), ('crow', 'Kayo'), ('Dep', 'Jett'), ('SugarZ3ro', 'Omen'), ('TENNN', 'Killjoy'), ('BORKUM', 'Omen'), ('JessieVash', 'Sova'), ('DubsteP', 'Jett'), ('Jremy', 'Killjoy'), ('invy', 'Kayo')]"
0,https://www.vlr.gg/184514/t1-vs-gen-g-champions-tour-2023-pacific-league-playoffs-ur1/?game=119680&tab=overview,https://www.youtube.com/live/WYbo5JKhTG8?feature=share&t=23875,"['T1', 'Gen.G']","[('Sayaplayer', 'Raze'), ('Carpe', 'Brimstone'), ('xeta', 'Breach'), ('Munchkin', 'Killjoy'), ('ban', 'Jett'), ('eKo', 'Breach'), ('TS', 'Omen'), ('GodDead', 'Kayo'), ('k1Ng', 'Viper'), ('Meteor', 'Raze')]"
0,https://www.vlr.gg/184514/t1-vs-gen-g-champions-tour-2023-pacific-league-playoffs-ur1/?game=119681&tab=overview,https://www.youtube.com/live/WYbo5JKhTG8?feature=share&t=19836,"['T1', 'Gen.G']","[('Munchkin', 'Killjoy'), ('ban', 'Omen'), ('Sayaplayer', 'Jett'), ('xeta', 'Sova'), ('Carpe', 'Kayo'), ('eKo', 'Sova'), ('GodDead', 'Kayo'), ('TS', 'Omen'), ('Meteor', 'Jett'), ('k1Ng', 'Killjoy')]"
0,https://www.vlr.gg/184514/t1-vs-gen-g-champions-tour-2023-pacific-league-playoffs-ur1/?game=119682&tab=overview,https://www.youtube.com/live/WYbo5JKhTG8?feature=share&t=16353,"['T1', 'Gen.G']","[('xeta', 'Harbor'), ('Carpe', 'Skye'), ('Munchkin', 'Killjoy'), ('ban', 'Viper'), ('Sayaplayer', 'Jett'), ('Sylvan', 'Fade'), ('GodDead', 'Breach'), ('Meteor', 'Jett'), ('TS', 'Omen'), ('k1Ng', 'Killjoy')]"
0,https://www.vlr.gg/184515/drx-vs-team-secret-champions-tour-2023-pacific-league-playoffs-ubsf/?game=119683&tab=overview,https://www.youtube.com/live/Y3Sf7pPDS6A?feature=share&t=11346,"['DRX', 'Team Secret']","[('BuZz', 'Killjoy'), ('Foxy9', 'Jett'), ('stax', 'Skye'), ('MaKo', 'Omen'), ('Rb', 'Harbor'), ('JessieVash', 'Sova'), ('invy', 'Breach'), ('DubsteP', 'Killjoy'), ('BORKUM', 'Omen'), ('Jremy', 'Raze')]"
0,https://www.vlr.gg/184515/drx-vs-team-secret-champions-tour-2023-pacific-league-playoffs-ubsf/?game=119684&tab=overview,https://www.youtube.com/live/Y3Sf7pPDS6A?feature=share&t=7974,"['DRX', 'Team Secret']","[('BuZz', 'Raze'), ('MaKo', 'Viper'), ('Foxy9', 'Jett'), ('Rb', 'Astra'), ('stax', 'Skye'), ('Jremy', 'Raze'), ('invy', 'Viper'), ('DubsteP', 'Jett'), ('BORKUM', 'Astra'), ('JessieVash', 'Skye')]"
0,https://www.vlr.gg/184515/drx-vs-team-secret-champions-tour-2023-pacific-league-playoffs-ubsf/?game=119685&tab=overview,https://www.youtube.com/live/Y3Sf7pPDS6A?feature=share&t=4032,"['DRX', 'Team Secret']","[('BuZz', 'Kayo'), ('MaKo', 'Viper'), ('Foxy9', 'Raze'), ('stax', 'Skye'), ('Rb', 'Harbor'), ('DubsteP', 'Jett'), ('lenne', 'Gekko'), ('BORKUM', 'Brimstone'), ('JessieVash', 'Skye'), ('Jremy', 'Raze')]"
0,https://www.vlr.gg/184516/paper-rex-vs-t1-champions-tour-2023-pacific-league-playoffs-ubsf/?game=119686&tab=overview,https://www.youtube.com/live/Y3Sf7pPDS6A?feature=share&t=20761,"['Paper Rex', 'T1']","[('d4v41', 'Skye'), ('f0rsakeN', 'Cypher'), ('something', 'Jett'), ('Jinggg', 'Raze'), ('mindfreak', 'Omen'), ('Sayaplayer', 'Jett'), ('xeta', 'Harbor'), ('Munchkin', 'Killjoy'), ('Carpe', 'Skye'), ('ban', 'Viper')]"
0,https://www.vlr.gg/184516/paper-rex-vs-t1-champions-tour-2023-pacific-league-playoffs-ubsf/?game=119687&tab=overview,https://www.youtube.com/live/Y3Sf7pPDS6A?feature=share&t=16766,"['Paper Rex', 'T1']","[('f0rsakeN', 'Neon'), ('Jinggg', 'Raze'), ('d4v41', 'Killjoy'), ('something', 'Breach'), ('mindfreak', 'Brimstone'), ('ban', 'Jett'), ('Sayaplayer', 'Raze'), ('Carpe', 'Brimstone'), ('Munchkin', 'Killjoy'), ('xeta', 'Breach')]"
0,https://www.vlr.gg/184518/team-secret-vs-gen-g-champions-tour-2023-pacific-league-playoffs-lr1/?game=119692&tab=overview,https://www.youtube.com/live/g7QXsou6jTc?feature=share&t=11484,"['Team Secret', 'Gen.G']","[('invy', 'Kayo'), ('Jremy', 'Killjoy'), ('DubsteP', 'Jett'), ('BORKUM', 'Omen'), ('JessieVash', 'Sova'), ('Meteor', 'Jett'), ('eKo', 'Sova'), ('GodDead', 'Kayo'), ('TS', 'Omen'), ('k1Ng', 'Killjoy')]"
0,https://www.vlr.gg/184518/team-secret-vs-gen-g-champions-tour-2023-pacific-league-playoffs-lr1/?game=119693&tab=overview,https://www.youtube.com/live/g7QXsou6jTc?feature=share&t=7828,"['Team Secret', 'Gen.G']","[('JessieVash', 'Sova'), ('DubsteP', 'Killjoy'), ('invy', 'Breach'), ('Jremy', 'Raze'), ('BORKUM', 'Omen'), ('k1Ng', 'Killjoy'), ('Sylvan', 'Sova'), ('Meteor', 'Jett'), ('GodDead', 'Breach'), ('TS', 'Omen')]"
0,https://www.vlr.gg/184518/team-secret-vs-gen-g-champions-tour-2023-pacific-league-playoffs-lr1/?game=119694&tab=overview,https://www.youtube.com/live/g7QXsou6jTc?feature=share&t=4059,"['Team Secret', 'Gen.G']","[('BORKUM', 'Astra'), ('DubsteP', 'Jett'), ('invy', 'Viper'), ('Jremy', 'Raze'), ('JessieVash', 'Skye'), ('Sylvan', 'Skye'), ('k1Ng', 'Viper'), ('GodDead', 'Sage'), ('Meteor', 'Raze'), ('TS', 'Astra')]"
0,https://www.vlr.gg/184517/t1-vs-zeta-division-champions-tour-2023-pacific-league-playoffs-lr1/?game=119689&tab=overview,https://www.youtube.com/live/g7QXsou6jTc?feature=share&t=25951,"['T1', 'ZETA DIVISION']","[('xeta', 'Sova'), ('Carpe', 'Breach'), ('Sayaplayer', 'Jett'), ('ban', 'Omen'), ('Munchkin', 'Killjoy'), ('TENNN', 'Killjoy'), ('SugarZ3ro', 'Omen'), ('Laz', 'Sova'), ('Dep', 'Jett'), ('crow', 'Breach')]"
0,https://www.vlr.gg/184517/t1-vs-zeta-division-champions-tour-2023-pacific-league-playoffs-lr1/?game=119690&tab=overview,https://www.youtube.com/live/g7QXsou6jTc?feature=share&t=21504,"['T1', 'ZETA DIVISION']","[('xeta', 'Viper'), ('Munchkin', 'Skye'), ('Sayaplayer', 'Raze'), ('ban', 'Harbor'), ('Carpe', 'Gekko'), ('SugarZ3ro', 'Brimstone'), ('crow', 'Breach'), ('Dep', 'Jett'), ('TENNN', 'Raze'), ('Laz', 'Skye')]"
0,https://www.vlr.gg/184517/t1-vs-zeta-division-champions-tour-2023-pacific-league-playoffs-lr1/?game=119691&tab=overview,https://www.youtube.com/live/g7QXsou6jTc?feature=share&t=17648,"['T1', 'ZETA DIVISION']","[('Carpe', 'Brimstone'), ('Munchkin', 'Killjoy'), ('Sayaplayer', 'Raze'), ('xeta', 'Breach'), ('ban', 'Jett'), ('Dep', 'Raze'), ('TENNN', 'Killjoy'), ('crow', 'Breach'), ('SugarZ3ro', 'Brimstone'), ('Laz', 'Fade')]"
0,https://www.vlr.gg/184519/drx-vs-paper-rex-champions-tour-2023-pacific-league-playoffs-uf/?game=119695&tab=overview,https://www.youtube.com/live/qScK5gPckl4?feature=share&t=7210,"['DRX', 'Paper Rex']","[('Rb', 'Brimstone'), ('MaKo', 'Viper'), ('BuZz', 'Killjoy'), ('stax', 'Skye'), ('Foxy9', 'Jett'), ('d4v41', 'Killjoy'), ('mindfreak', 'Brimstone'), ('Jinggg', 'Raze'), ('something', 'Breach'), ('f0rsakeN', 'Neon')]"
0,https://www.vlr.gg/184519/drx-vs-paper-rex-champions-tour-2023-pacific-league-playoffs-uf/?game=119696&tab=overview,https://www.youtube.com/live/qScK5gPckl4?feature=share&t=4013,"['DRX', 'Paper Rex']","[('Rb', 'Harbor'), ('Foxy9', 'Raze'), ('BuZz', 'Kayo'), ('stax', 'Skye'), ('MaKo', 'Viper'), ('something', 'Reyna'), ('f0rsakeN', 'Harbor'), ('d4v41', 'Skye'), ('Jinggg', 'Raze'), ('mindfreak', 'Brimstone')]"
0,https://www.vlr.gg/184520/t1-vs-gen-g-champions-tour-2023-pacific-league-playoffs-lr2/?game=119698&tab=overview,https://www.youtube.com/live/qScK5gPckl4?feature=share&t=17295,"['T1', 'Gen.G']","[('Sayaplayer', 'Raze'), ('xeta', 'Breach'), ('ban', 'Jett'), ('Munchkin', 'Killjoy'), ('Carpe', 'Brimstone'), ('eKo', 'Breach'), ('Meteor', 'Jett'), ('TS', 'Omen'), ('k1Ng', 'Viper'), ('GodDead', 'Raze')]"
0,https://www.vlr.gg/184520/t1-vs-gen-g-champions-tour-2023-pacific-league-playoffs-lr2/?game=119699&tab=overview,https://www.youtube.com/live/qScK5gPckl4?feature=share&t=13069,"['T1', 'Gen.G']","[('xeta', 'Sova'), ('Carpe', 'Kayo'), ('ban', 'Omen'), ('Munchkin', 'Killjoy'), ('Sayaplayer', 'Jett'), ('k1Ng', 'Killjoy'), ('Meteor', 'Jett'), ('GodDead', 'Kayo'), ('TS', 'Omen'), ('eKo', 'Sova')]"
0,https://www.vlr.gg/184521/drx-vs-t1-champions-tour-2023-pacific-league-playoffs-lf/?game=119701&tab=overview,https://www.youtube.com/live/twFTEthNCWQ?feature=share&t=25596,"['DRX', 'T1']","[('MaKo', 'Omen'), ('BuZz', 'Jett'), ('Rb', 'Killjoy'), ('Zest', 'Sova'), ('stax', 'Kayo'), ('xeta', 'Sova'), ('Munchkin', 'Killjoy'), ('Carpe', 'Kayo'), ('Sayaplayer', 'Jett'), ('ban', 'Omen')]"
0,https://www.vlr.gg/184521/drx-vs-t1-champions-tour-2023-pacific-league-playoffs-lf/?game=119702&tab=overview,https://www.youtube.com/live/twFTEthNCWQ?feature=share&t=21728,"['DRX', 'T1']","[('BuZz', 'Killjoy'), ('stax', 'Breach'), ('Zest', 'Fade'), ('MaKo', 'Brimstone'), ('Rb', 'Neon'), ('xeta', 'Breach'), ('Sayaplayer', 'Raze'), ('Munchkin', 'Killjoy'), ('ban', 'Jett'), ('Carpe', 'Brimstone')]"
0,https://www.vlr.gg/184521/drx-vs-t1-champions-tour-2023-pacific-league-playoffs-lf/?game=119703&tab=overview,https://www.youtube.com/live/twFTEthNCWQ?feature=share&t=17162,"['DRX', 'T1']","[('BuZz', 'Jett'), ('Zest', 'Sova'), ('MaKo', 'Omen'), ('Rb', 'Killjoy'), ('stax', 'Breach'), ('xeta', 'Sova'), ('Munchkin', 'Killjoy'), ('Sayaplayer', 'Jett'), ('Carpe', 'Breach'), ('ban', 'Omen')]"
0,https://www.vlr.gg/184521/drx-vs-t1-champions-tour-2023-pacific-league-playoffs-lf/?game=119704&tab=overview,https://www.youtube.com/live/twFTEthNCWQ?feature=share&t=13105,"['DRX', 'T1']","[('BuZz', 'Raze'), ('MaKo', 'Viper'), ('stax', 'Skye'), ('Zest', 'Brimstone'), ('Rb', 'Kayo'), ('Carpe', 'Gekko'), ('xeta', 'Viper'), ('Sayaplayer', 'Raze'), ('ban', 'Harbor'), ('Munchkin', 'Skye')]"
0,https://www.vlr.gg/184521/drx-vs-t1-champions-tour-2023-pacific-league-playoffs-lf/?game=119705&tab=overview,https://www.youtube.com/live/twFTEthNCWQ?feature=share&t=8475,"['DRX', 'T1']","[('MaKo', 'Viper'), ('BuZz', 'Jett'), ('Zest', 'Harbor'), ('Rb', 'Killjoy'), ('stax', 'Skye'), ('Carpe', 'Skye'), ('ban', 'Viper'), ('Munchkin', 'Killjoy'), ('xeta', 'Harbor'), ('Sayaplayer', 'Jett')]"
0,https://www.vlr.gg/184522/paper-rex-vs-drx-champions-tour-2023-pacific-league-playoffs-gf/?game=119706&tab=overview,https://www.youtube.com/live/ZrmclgHtd6I?feature=share&t=20521,"['Paper Rex', 'DRX']","[('d4v41', 'Killjoy'), ('something', 'Breach'), ('mindfreak', 'Brimstone'), ('Jinggg', 'Raze'), ('f0rsakeN', 'Neon'), ('BuZz', 'Killjoy'), ('Zest', 'Fade'), ('MaKo', 'Brimstone'), ('Rb', 'Neon'), ('stax', 'Breach')]"
0,https://www.vlr.gg/184522/paper-rex-vs-drx-champions-tour-2023-pacific-league-playoffs-gf/?game=119708&tab=overview,https://www.youtube.com/live/ZrmclgHtd6I?feature=share&t=16539,"['Paper Rex', 'DRX']","[('something', 'Reyna'), ('Jinggg', 'Raze'), ('f0rsakeN', 'Harbor'), ('mindfreak', 'Viper'), ('d4v41', 'Skye'), ('BuZz', 'Jett'), ('Rb', 'Killjoy'), ('Zest', 'Sova'), ('MaKo', 'Omen'), ('stax', 'Kayo')]"
0,https://www.vlr.gg/184522/paper-rex-vs-drx-champions-tour-2023-pacific-league-playoffs-gf/?game=131784&tab=overview,https://www.youtube.com/live/ZrmclgHtd6I?feature=share&t=13223,"['Paper Rex', 'DRX']","[('Jinggg', 'Raze'), ('mindfreak', 'Omen'), ('d4v41', 'Skye'), ('something', 'Jett'), ('f0rsakeN', 'Cypher'), ('Rb', 'Killjoy'), ('MaKo', 'Viper'), ('BuZz', 'Raze'), ('Zest', 'Fade'), ('stax', 'Omen')]"
0,https://www.vlr.gg/184522/paper-rex-vs-drx-champions-tour-2023-pacific-league-playoffs-gf/?game=119712&tab=overview,https://www.youtube.com/live/ZrmclgHtd6I?feature=share&t=8049,"['Paper Rex', 'DRX']","[('d4v41', 'Skye'), ('something', 'Jett'), ('mindfreak', 'Astra'), ('Jinggg', 'Phoenix'), ('f0rsakeN', 'Killjoy'), ('MaKo', 'Viper'), ('Zest', 'Harbor'), ('stax', 'Skye'), ('BuZz', 'Jett'), ('Rb', 'Killjoy')]"
0,https://www.vlr.gg/184522/paper-rex-vs-drx-champions-tour-2023-pacific-league-playoffs-gf/?game=119714&tab=overview,https://www.youtube.com/live/ZrmclgHtd6I?feature=share&t=4518,"['Paper Rex', 'DRX']","[('d4v41', 'Skye'), ('something', 'Reyna'), ('f0rsakeN', 'Harbor'), ('Jinggg', 'Raze'), ('mindfreak', 'Brimstone'), ('Zest', 'Brimstone'), ('MaKo', 'Viper'), ('BuZz', 'Jett'), ('stax', 'Skye'), ('Rb', 'Raze')]"
0,https://www.vlr.gg/183774/sentinels-vs-100-thieves-champions-tour-2023-americas-league-w1/?game=118923&tab=overview,https://youtu.be/J-f3mVWX5g8?t=469,"['Sentinels', '100 Thieves']","[('zekken', 'Raze'), ('TenZ', 'Jett'), ('Sacy', 'Brimstone'), ('pANcada', 'Killjoy'), ('dephh', 'Breach'), ('Asuna', 'Skye'), ('stellar', 'Killjoy'), ('bang', 'Brimstone'), ('Derrek', 'Breach'), ('Cryocells', 'Jett')]"
0,https://www.vlr.gg/183774/sentinels-vs-100-thieves-champions-tour-2023-americas-league-w1/?game=118924&tab=overview,https://youtu.be/a4oWn-d-hOs?t=425,"['Sentinels', '100 Thieves']","[('zekken', 'Skye'), ('Sacy', 'Sage'), ('pANcada', 'Viper'), ('TenZ', 'Jett'), ('dephh', 'Astra'), ('Asuna', 'Raze'), ('Derrek', 'Skye'), ('Cryocells', 'Sage'), ('stellar', 'Cypher'), ('bang', 'Astra')]"
0,https://www.vlr.gg/183774/sentinels-vs-100-thieves-champions-tour-2023-americas-league-w1/?game=118925&tab=overview,https://youtu.be/Ygl9i0epe80?t=2101,"['Sentinels', '100 Thieves']","[('pANcada', 'Killjoy'), ('TenZ', 'Jett'), ('zekken', 'Sova'), ('Sacy', 'Omen'), ('dephh', 'Kayo'), ('bang', 'Omen'), ('Asuna', 'Kayo'), ('Cryocells', 'Jett'), ('Derrek', 'Sova'), ('stellar', 'Viper')]"
0,https://www.vlr.gg/183775/kr-esports-vs-furia-champions-tour-2023-americas-league-w1/?game=118926&tab=overview,https://youtu.be/vPlOF7SX3zo?t=485,"['KRÜ Esports', 'FURIA']","[('Klaus', 'Skye'), ('keznit', 'Jett'), ('DaveeyS', 'Raze'), ('NagZ', 'Viper'), ('Melser', 'Astra'), ('Khalil', 'Astra'), ('Mazin', 'Skye'), ('Quick', 'Viper'), ('dgzin', 'Chamber'), ('mwzera', 'Raze')]"
0,https://www.vlr.gg/183775/kr-esports-vs-furia-champions-tour-2023-americas-league-w1/?game=118927&tab=overview,https://youtu.be/wXkz5Lbt6Mo?t=1838,"['KRÜ Esports', 'FURIA']","[('DaveeyS', 'Kayo'), ('NagZ', 'Killjoy'), ('Melser', 'Omen'), ('keznit', 'Jett'), ('Klaus', 'Sova'), ('Khalil', 'Omen'), ('mwzera', 'Sova'), ('Quick', 'Killjoy'), ('Mazin', 'Kayo'), ('dgzin', 'Jett')]"
0,https://www.vlr.gg/183776/loud-vs-mibr-champions-tour-2023-americas-league-w1/?game=118929&tab=overview,https://youtu.be/7qMEgLbGQ6U?t=615,"['LOUD', 'MIBR']","[('Less', 'Viper'), ('aspas', 'Jett'), ('saadhak', 'Gekko'), ('tuyz', 'Astra'), ('cauanzin', 'Skye'), ('jzz', 'Skye'), ('heat', 'Jett'), ('RgLMeister', 'Astra'), ('murizzz', 'Viper'), ('frz', 'Kayo')]"
0,https://www.vlr.gg/183776/loud-vs-mibr-champions-tour-2023-americas-league-w1/?game=118930&tab=overview,https://youtu.be/D2swMr8KVR0?t=651,"['LOUD', 'MIBR']","[('Less', 'Viper'), ('aspas', 'Jett'), ('cauanzin', 'Skye'), ('tuyz', 'Harbor'), ('saadhak', 'Gekko'), ('RgLMeister', 'Omen'), ('murizzz', 'Viper'), ('heat', 'Raze'), ('jzz', 'Skye'), ('frz', 'Killjoy')]"
0,https://www.vlr.gg/183776/loud-vs-mibr-champions-tour-2023-americas-league-w1/?game=118931&tab=overview,https://youtu.be/noEeq06Najk?t=2255,"['LOUD', 'MIBR']","[('cauanzin', 'Skye'), ('aspas', 'Jett'), ('tuyz', 'Harbor'), ('saadhak', 'Viper'), ('Less', 'Killjoy'), ('RgLMeister', 'Omen'), ('jzz', 'Fade'), ('frz', 'Killjoy'), ('heat', 'Raze'), ('murizzz', 'Breach')]"
0,https://www.vlr.gg/183777/evil-geniuses-vs-cloud9-champions-tour-2023-americas-league-w1/?game=118932&tab=overview,https://youtu.be/vWyCow01vIw?t=648,"['Evil Geniuses', 'Cloud9']","[('BcJ', 'Astra'), ('C0M', 'Gekko'), ('jawgemo', 'Harbor'), ('Boostio', 'Killjoy'), ('Ethan', 'Skye'), ('Zellsis', 'Phoenix'), ('jakee', 'Astra'), ('Xeppaa', 'Skye'), ('runi', 'Sage'), ('leaf', 'Killjoy')]"
0,https://www.vlr.gg/183777/evil-geniuses-vs-cloud9-champions-tour-2023-americas-league-w1/?game=118933&tab=overview,https://youtu.be/XRjEdT6rNp8?t=1521,"['Evil Geniuses', 'Cloud9']","[('C0M', 'Sova'), ('Boostio', 'Killjoy'), ('jawgemo', 'Raze'), ('Ethan', 'Breach'), ('BcJ', 'Brimstone'), ('leaf', 'Skye'), ('runi', 'Breach'), ('Xeppaa', 'Raze'), ('Zellsis', 'Killjoy'), ('jakee', 'Brimstone')]"
0,https://www.vlr.gg/183778/leviat-n-vs-nrg-esports-champions-tour-2023-americas-league-w1/?game=118935&tab=overview,https://youtu.be/1r1F2R39bUU?t=730,"['Leviatán', 'NRG Esports']","[('kiNgg', 'Viper'), ('Mazino', 'Harbor'), ('Shyy', 'Killjoy'), ('nzr', 'Skye'), ('Tacolilla', 'Jett'), ('Victor', 'Viper'), ('s0m', 'Harbor'), ('FiNESSE', 'Skye'), ('ardiis', 'Raze'), ('crashies', 'Killjoy')]"
0,https://www.vlr.gg/183778/leviat-n-vs-nrg-esports-champions-tour-2023-americas-league-w1/?game=118936&tab=overview,https://youtu.be/fFdRQooIr44?t=2231,"['Leviatán', 'NRG Esports']","[('nzr', 'Skye'), ('Tacolilla', 'Jett'), ('kiNgg', 'Viper'), ('Mazino', 'Omen'), ('Shyy', 'Killjoy'), ('Victor', 'Killjoy'), ('s0m', 'Omen'), ('FiNESSE', 'Breach'), ('crashies', 'Skye'), ('ardiis', 'Raze')]"
0,https://www.vlr.gg/183779/cloud9-vs-loud-champions-tour-2023-americas-league-w2/?game=118938&tab=overview,https://youtu.be/9-QdnBStAxM?t=407,"['Cloud9', 'LOUD']","[('leaf', 'Skye'), ('jakee', 'Astra'), ('Zellsis', 'Killjoy'), ('runi', 'Breach'), ('Xeppaa', 'Raze'), ('tuyz', 'Astra'), ('aspas', 'Jett'), ('Less', 'Viper'), ('cauanzin', 'Skye'), ('saadhak', 'Gekko')]"
0,https://www.vlr.gg/183779/cloud9-vs-loud-champions-tour-2023-americas-league-w2/?game=118939&tab=overview,https://youtu.be/1ILyrjvV30Y?t=523,"['Cloud9', 'LOUD']","[('leaf', 'Jett'), ('Xeppaa', 'Kayo'), ('jakee', 'Omen'), ('runi', 'Sova'), ('Zellsis', 'Killjoy'), ('saadhak', 'Kayo'), ('cauanzin', 'Sova'), ('Less', 'Killjoy'), ('aspas', 'Jett'), ('tuyz', 'Omen')]"
0,https://www.vlr.gg/183779/cloud9-vs-loud-champions-tour-2023-americas-league-w2/?game=118940&tab=overview,https://youtu.be/2SFabYyz-8s?t=2418,"['Cloud9', 'LOUD']","[('runi', 'Sage'), ('Xeppaa', 'Skye'), ('leaf', 'Killjoy'), ('Zellsis', 'Phoenix'), ('jakee', 'Astra'), ('Less', 'Viper'), ('aspas', 'Jett'), ('tuyz', 'Harbor'), ('saadhak', 'Killjoy'), ('cauanzin', 'Skye')]"
0,https://www.vlr.gg/183780/leviat-n-vs-furia-champions-tour-2023-americas-league-w2/?game=118941&tab=overview,https://youtu.be/9vIbLOU2pF4?t=667,"['Leviatán', 'FURIA']","[('kiNgg', 'Viper'), ('Tacolilla', 'Jett'), ('nzr', 'Skye'), ('Shyy', 'Killjoy'), ('Mazino', 'Harbor'), ('dgzin', 'Neon'), ('Quick', 'Harbor'), ('Khalil', 'Viper'), ('Mazin', 'Breach'), ('mwzera', 'Skye')]"
0,https://www.vlr.gg/183780/leviat-n-vs-furia-champions-tour-2023-americas-league-w2/?game=118942&tab=overview,https://youtu.be/MGshVSyHGbo?t=566,"['Leviatán', 'FURIA']","[('nzr', 'Sova'), ('Shyy', 'Killjoy'), ('kiNgg', 'Viper'), ('Mazino', 'Harbor'), ('Tacolilla', 'Jett'), ('dgzin', 'Jett'), ('Khalil', 'Killjoy'), ('Mazin', 'Viper'), ('mwzera', 'Sova'), ('Quick', 'Sage')]"
0,https://www.vlr.gg/183780/leviat-n-vs-furia-champions-tour-2023-americas-league-w2/?game=118943&tab=overview,https://youtu.be/8pij-Asy4mE?t=1214,"['Leviatán', 'FURIA']","[('Shyy', 'Killjoy'), ('nzr', 'Sova'), ('Mazino', 'Omen'), ('kiNgg', 'Kayo'), ('Tacolilla', 'Jett'), ('Khalil', 'Omen'), ('dgzin', 'Jett'), ('Quick', 'Killjoy'), ('mwzera', 'Sova'), ('Mazin', 'Kayo')]"
0,https://www.vlr.gg/183781/nrg-esports-vs-sentinels-champions-tour-2023-americas-league-w2/?game=118944&tab=overview,https://youtu.be/-hh4g6pPrcc?t=763,"['NRG Esports', 'Sentinels']","[('Victor', 'Jett'), ('s0m', 'Omen'), ('ardiis', 'Killjoy'), ('crashies', 'Viper'), ('FiNESSE', 'Skye'), ('zekken', 'Skye'), ('pANcada', 'Killjoy'), ('Sacy', 'Viper'), ('dephh', 'Harbor'), ('TenZ', 'Jett')]"
0,https://www.vlr.gg/183781/nrg-esports-vs-sentinels-champions-tour-2023-americas-league-w2/?game=118945&tab=overview,https://youtu.be/0Q-EFxS5Bv0?t=2375,"['NRG Esports', 'Sentinels']","[('s0m', 'Viper'), ('crashies', 'Sova'), ('ardiis', 'Sage'), ('FiNESSE', 'Killjoy'), ('Victor', 'Kayo'), ('pANcada', 'Killjoy'), ('zekken', 'Sova'), ('Sacy', 'Viper'), ('TenZ', 'Jett'), ('dephh', 'Harbor')]"
0,https://www.vlr.gg/183782/mibr-vs-kr-esports-champions-tour-2023-americas-league-w2/?game=118947&tab=overview,https://youtu.be/6qxN5CPtpIc?t=546,"['MIBR', 'KRÜ Esports']","[('heat', 'Jett'), ('RgLMeister', 'Omen'), ('jzz', 'Sova'), ('frz', 'Killjoy'), ('murizzz', 'Kayo'), ('DaveeyS', 'Kayo'), ('Melser', 'Omen'), ('NagZ', 'Killjoy'), ('Klaus', 'Sova'), ('keznit', 'Jett')]"
0,https://www.vlr.gg/183782/mibr-vs-kr-esports-champions-tour-2023-americas-league-w2/?game=118948&tab=overview,https://youtu.be/_M2SWfQYzp4?t=606,"['MIBR', 'KRÜ Esports']","[('jzz', 'Skye'), ('heat', 'Raze'), ('murizzz', 'Viper'), ('frz', 'Killjoy'), ('RgLMeister', 'Omen'), ('NagZ', 'Killjoy'), ('Melser', 'Omen'), ('DaveeyS', 'Skye'), ('keznit', 'Raze'), ('Klaus', 'Gekko')]"
